Resort,Location,Link,Open Pistes km,Slope Condition,Open Lifts,Depth of snow in resortat 1840 metres,Depth of snow on upper runsat 2488 metres,Last snowfall in resort,Last snowfall in ski area,New snow in resort (past 24h),New snow in ski area (past 24h),Runs down to resort (open today / total),Runs down to (altitude),Condition of runs down to resort,Surface area of pistes,Number of local pistes,Pistes covered by lift pass (regional),Number of lifts in ski area,Runs floodlit today until,Length of floodlit runs,Altitude of cross-country runs,Cross-country ski trail floodlit today until,Floodlit cross-country trails (km open / total),"Cross-country trails, dogs permitted (open / total)",Tel. for cross-country ski info,Snow Park condition,Snow park floodlighting,Snowboard facilities floodlit today until,Tel. for fun park info,Vertical difference of all runs (today / total),Transportation to starting point,Fully open,Floodlit today (open / total),Toboggan hire available,Tel. for tobogganing info,Winter walking paths from (altitude),Number of snow shoe trails open today,Conditions/events on the trails,Depth of snow in resortat 1620 metres,Depth of snow on upper runsat 2900 metres,Depth of snow in resortat 1500 metres,Depth of snow on upper runs,Depth of snow in resortat 1800 metres,Depth of snow on upper runsat 2700 metres,Depth of snow in resortat 1200 metres,Depth of snow on upper runsat 2540 metres,Depth of snow in resortat 1560 metres,Depth of snow in resortat 1822 metres,Depth of snow in resortat 1050 metres,Depth of snow on upper runsat 2061 metres,Depth of snow in resortat 1473 metres,Depth of snow on upper runsat 2600 metres,Depth of snow in resortat 1714 metres,Depth of snow in resortat 1572 metres,Depth of snow on upper runsat 3600 metres,Depth of snow in resortat 1274 metres,Depth of snow on upper runsat 2230 metres,Depth of snow in resortat 1220 metres,Depth of snow on upper runsat 2730 metres,Depth of snow on upper runsat 2590 metres,Depth of snow in resortat 1300 metres,Depth of snow on upper runsat 2000 metres,Depth of snow on upper runsat 3020 metres,Depth of snow in resortat 1353 metres,Depth of snow on upper runsat 1964 metres,Depth of snow in resortat 1815 metres,Depth of snow in resortat 1812 metres,Depth of snow in resortat 1450 metres,Depth of snow on upper runsat 2350 metres,Depth of snow in resortat 1444 metres,Depth of snow on upper runsat 2961 metres,Depth of snow in resortat 900 metres,Depth of snow in resortat 1950 metres,Depth of snow on upper runsat 2500 metres,Depth of snow in resortat 1068 metres,Depth of snow on upper runsat 1946 metres,Depth of snow in resortat 520 metres,Depth of snow on upper runsat 2227 metres,Depth of snow in resortat 1000 metres,Depth of snow in resortat 1350 metres,Depth of snow on upper runsat 3330 metres,Depth of snow in resortat 519 metres,Depth of snow on upper runsat 1600 metres,Depth of snow in resortat 1030 metres,Depth of snow on upper runsat 1460 metres,Depth of snow in resortat 1650 metres,Depth of snow in resortat 1100 metres,Depth of snow in resortat 1411 metres,Depth of snow in resortat 1474 metres,Depth of snow on upper runsat 2783 metres,Depth of snow in resortat 1290 metres,Depth of snow on upper runsat 2593 metres,Depth of snow in resortat 800 metres,Depth of snow in resort,Depth of snow on upper runsat 2720 metres,Depth of snow in resortat 1090 metres,Depth of snow on upper runsat 2262 metres,Depth of snow in resortat 1920 metres,Depth of snow on upper runsat 2225 metres,Depth of snow on upper runsat 1922 metres,Depth of snow on upper runsat 2076 metres,Depth of snow on upper runsat 1630 metres,Depth of snow in resortat 1330 metres,Depth of snow in resortat 630 metres,Depth of snow on upper runsat 1800 metres,Depth of snow on upper runsat 1725 metres,Depth of snow in resortat 1284 metres,Depth of snow in resortat 1466 metres,Depth of snow in resortat 1035 metres,Depth of snow on upper runsat 1634 metres,Depth of snow in resortat 1040 metres,Depth of snow in resortat 1175 metres,Depth of snow on upper runsat 2250 metres,Depth of snow in resortat 1600 metres,Depth of snow on upper runsat 1583 metres,Depth of snow in resortat 1158 metres,Depth of snow in resortat 1322 metres,Depth of snow on upper runsat 2554 metres,Depth of snow in resortat 1166 metres,Depth of snow in resortat 2000 metres,Depth of snow in resortat 1420 metres,Depth of snow on upper runsat 2170 metres,Depth of snow in resortat 0 metres,Depth of snow on upper runsat 1260 metres,Depth of snow on upper runsat 1726 metres,Depth of snow on upper runsat 1850 metres,Depth of snow in resortat 1440 metres,Depth of snow on upper runsat 1660 metres,Depth of snow on upper runsat 1570 metres,Depth of snow in resortat 1256 metres,Depth of snow on upper runsat 1901 metres,Depth of snow on upper runsat 1485 metres,Depth of snow on upper runsat 1550 metres,Depth of snow in resortat 1457 metres,Depth of snow in resortat 920 metres,Depth of snow on upper runsat 1365 metres,Depth of snow in resortat 1150 metres,Depth of snow on upper runsat 1863 metres,Depth of snow in resortat 840 metres,Depth of snow on upper runsat 1200 metres,Depth of snow on upper runsat 1250 metres,Depth of snow in resortat 1340 metres,Depth of snow on upper runsat 1590 metres,Depth of snow in resortat 884 metres,Depth of snow on upper runsat 1500 metres,Depth of snow in resortat 1265 metres,Depth of snow on upper runsat 1496 metres,Depth of snow in resortat 1400 metres,Depth of snow on upper runsat 1580 metres,Depth of snow in resortat 850 metres,Depth of snow on upper runsat 1680 metres,Depth of snow in resortat 650 metres,Depth of snow on upper runsat 1180 metres,Depth of snow in resortat 1061 metres,Depth of snow on upper runsat 1396 metres,Depth of snow in resortat 1283 metres,Depth of snow on upper runsat 1380 metres,Depth of snow in resortat 1135 metres,Depth of snow on upper runsat 1856 metres,Depth of snow on upper runsat 1050 metres,Depth of snow in resortat 860 metres,Depth of snow on upper runsat 1385 metres,Depth of snow on upper runsat 1420 metres,Depth of snow on upper runsat 3200 metres,Depth of snow in resortat 998 metres,Depth of snow in resortat 1020 metres,Depth of snow on upper runsat 1000 metres,Depth of snow on upper runsat 1887 metres,Depth of snow on upper runsat 2050 metres,Depth of snow on upper runsat 2483 metres,Depth of snow in resortat 1010 metres,Depth of snow on upper runsat 2352 metres,Depth of snow in resortat 595 metres,Depth of snow on upper runsat 2174 metres,Depth of snow in resortat 825 metres,Depth of snow on upper runsat 1080 metres,Depth of snow on upper runsat 1346 metres,Depth of snow in resortat 1716 metres,Depth of snow in resortat 1660 metres,Depth of snow in resortat 1706 metres,Depth of snow in resortat 1805 metres,Depth of snow in resortat 1809 metres,Depth of snow in resortat 1687 metres,Depth of snow in resortat 1380 metres,Depth of snow in resortat 1700 metres,Depth of snow on upper runsat 1900 metres,Depth of snow in resortat 1221 metres,Depth of snow in resortat 1769 metres,Depth of snow in resortat 1670 metres,Depth of snow on upper runsat 2400 metres,Depth of snow in resortat 925 metres,Depth of snow on upper runsat 1228 metres,Depth of snow on upper runsat 1100 metres,Depth of snow on upper runsat 1300 metres,Depth of snow in resortat 790 metres,Depth of snow in resortat 1263 metres,Depth of snow on upper runsat 1950 metres,Depth of snow in resortat 1044 metres,Depth of snow on upper runsat 1170 metres,Depth of snow in resortat 1227 metres,Depth of snow on upper runsat 1350 metres,Depth of snow on upper runsat 2340 metres,Depth of snow on upper runsat 2360 metres,Depth of snow in resortat 940 metres,Depth of snow on upper runsat 1093 metres,Depth of snow in resortat 875 metres,Depth of snow on upper runsat 2123 metres,Depth of snow on upper runsat 2300 metres,Depth of snow in resortat 430 metres,Depth of snow in resortat 1154 metres,Depth of snow in resortat 706 metres,Depth of snow on upper runsat 1360 metres,Depth of snow on upper runsat 0 metres,Depth of snow in resortat 1480 metres,Depth of snow in resortat 713 metres,Depth of snow in resortat 1250 metres,Depth of snow in resortat 465 metres,Depth of snow on upper runsat 1650 metres,Depth of snow in resortat 972 metres,Depth of snow on upper runsat 1030 metres,Depth of snow on upper runsat 2640 metres,Depth of snow in resortat 1550 metres,Depth of snow on upper runsat 2200 metres,Depth of snow in resortat 1373 metres,Depth of snow on upper runsat 2552 metres,Depth of snow on upper runsat 1450 metres,Depth of snow in resortat 1750 metres,Depth of snow on upper runsat 2270 metres,Depth of snow in resortat 1230 metres,Depth of snow in resortat 740 metres,Depth of snow in resortat 930 metres,Depth of snow on upper runsat 1470 metres,Installations open from,Installations open until,Start of season:,End of season:,Adult: 17-65,Young person:,Children: 10-16,Seniors  65,Adult:,Children:,Seniors,Adult: 1947-1998,Young person: 1999-2008,Children: 2009-2016,Adult: 18,Young person: 13-17,Children: 6-12,Seniors  64,Adult: 20-61,Young person: 16-19,Children: 6-15,Seniors  62,Adult: 1998/1960,Young person: 1999/2007,Children: 2008/2017,Seniors  1959,Adult: 18-99,Young person: 12-17,Children: 6-11,Adult: 18-64,Children: 6-10,Adult: 1945-1996,Young person: 1997-2006,Children: 2007-2014,Adult: 20-63,Adult: 21-63,Young person: 16-20,Adult: 20,Adult: 20-99,Seniors  60,Adult: 1959-1998,Young person: 1999-2007,Children: 2008-2017,Seniors  1946-1958,Adult: 16,Adult: 1959-1997,Young person: 1998-2007,Seniors  1958-1923,Adult: 1960-2003,Young person: 2004-2007,Adult: 1958-1997,Young person: 1998-2005,Children: 2006-2015,Seniors  1944-1957,Seniors  1944-1956,Adult: 25-64,Young person: 16-24,Children: 5-15,Adult: 20-60,Adult: 25-63,Adult: 1960-1998,Seniors  1920-1959,Adult: 18-63,Adult: 20-65,Seniors  66,Adult: 26-64,Young person: 16-25,Seniors  65-74,Adult: 1958-2001,Young person: 2002-2006,Children: 2007-2015,Seniors  1945-1957,Children: 6-16,Adult: 16-99,Young person: 6-15,Seniors  64/65,Adult: 21,Children: 9-15,Young person: 17-19,Children: 8-16,Adult: 18-100,Young person: 10-17,Children: 0-9,Young person: 16,Children: 6,Adult: 2002,Young person: 2003-2006,Children: 2007-2016,Adult: 18-65,Children: 0-15,Young person: 16-18,Seniors  65-100,Young person: 6,Children: 0-16,Young person: 13-18,Children: 6-13,Children: -16,Children: 0-5,Adult: 17,Young person: -16,Adult: 21-64,Young person: 17-20,Children: 9-16,Young person: 20,Children: 20,Young person: 14-17,Children: 16
Anzère,['Anzère – Valais'],https://snow.myswitzerland.com//snow_reports/anzere-145/#piste,"25.7/57.9 kmPistes, no info",no infoSlope condition,7/13Lifts open,,,today,today,2 cm,5 cm,1/2,–,good,–,28,58 km,0,–,0.2 km,–,–,0.0/0 km,0.0/0 km,,closed,–,-,,30/530 m,–,6%,0/0 km,,,–,1,Passable,,,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:45 hr,16:00 hr,15.12.2023,07.04.2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.- CHF,,,63.- CHF,41.- CHF,55.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zernez/Engadin,['Zernez – Graubünden'],https://snow.myswitzerland.com//snow_reports/zernezengadin-56/#piste,"24.0/70.0 kmPistes, end of season",end of seasonSlope condition,9/12Lifts open,,,3 days ago,2 days ago,0 cm,0 cm,1/3,–,no info,2.40 km²,26,70 km,11,–,0.0 km,1450-2200 m (altitude),22:00 hr,3.3/3.3 km,0.0/0.0 km,+41 (0)81 856 13 00,end of season,–,-,+41(0)81 861 14 14,230/230 m,–,100%,0/0 km,,+41 (0)81 856 13 00,–,0,No notification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36 cm,75 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:40 hr,19:30 hr,09.12.2023,07.04.2024,,48.- CHF,,,58.- CHF,30.- CHF,54.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Engadin Scuol Zernez,['Scuol – Graubünden'],https://snow.myswitzerland.com//snow_reports/engadin-scuol-zernez-60/#piste,"24.0/70.0 kmPistes, good",goodSlope condition,9/12Lifts open,,,3 days ago,2 days ago,0 cm,0 cm,1/3,1250 m (altitude),closed / good,2.40 km²,26,70 km,18,–,0.0 km,1035-2142 m (altitude),–,2.0/2.0 km,0.0/0.0 km,+41 (0)81 861 88 00,closed,–,-,+41 (0)81 861 14 14,0/3878 m,,82%,0/3.5 km,,+41 (0)81 861 88 00,1035 m (altitude),0,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36 cm,75 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:45 hr,16:00 hr,09.12.2023,07.04.2024,,,,,,,,,,,,,,,,,,,,,,64.- CHF,,,,,,,,,,,,,,,,,32.- CHF,,,,,,69.- CHF,57.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elsigen - Metsch,['Frutigen – Bern Region'],https://snow.myswitzerland.com//snow_reports/elsigen-metsch-98/#piste,"22.3/31.9 kmPistes, good",goodSlope condition,7/10Lifts open,,,02.12.2023,02.12.2023,0 cm,0 cm,3/3,–,closed,–,19,210 km,72,–,0.0 km,–,–,0.0/0 km,0.0/0.0 km,,closed,–,-,,550/550 m,–,100%,0/0 km,,,–,2,Closed,,,,90 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30 hr,17:00 hr,02.12.2023,01.04.2024,,,,,59.- CHF,,,,,,,,,56.- CHF,,47.- CHF,25.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Les Diablerets,['Villars-sur-Ollon – Canton of Vaud'],https://snow.myswitzerland.com//snow_reports/les-diablerets-3/,,There are no current reports available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:30 hr,16:30 hr,03.12.2022,10.04.2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.- CHF,53.- CHF,39.- CHF,53.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Villars-Gryon,['Villars-sur-Ollon – Canton of Vaud'],https://snow.myswitzerland.com//snow_reports/villars-gryon-147/,,There are no current reports available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30 hr,16:45 hr,03.12.2022,10.04.2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.- CHF,53.- CHF,39.- CHF,,53.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lauchernalp-Lötschental,['Lauchernalp – Valais'],https://snow.myswitzerland.com//snow_reports/lauchernalp-loetschental-178/#piste,"22.0/40.0 kmPistes, good",goodSlope condition,7/7Lifts open,,,today,today,2 cm,10 cm,0/1,–,closed,–,12,–,–,–,2.0 km,1358-1791 m (altitude),21:00 hr,2.0/2.0 km,0.0/0.0 km,,,,,,0/566 m,,0%,0/0 km,,,1380 m (altitude),0,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40 cm,234 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:25 hr,16:35 hr,08.12.2023,07.04.2024,,,,,,,–,,,,,,,,,–,–,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chäserrugg - Toggenburg,['Unterwasser – Eastern Switzerland / Liechtenstein'],https://snow.myswitzerland.com//snow_reports/chaeserrugg-toggenburg-203/#piste,"22.0/40.7 kmPistes, good",goodSlope condition,13/14Lifts open,,,03.12.2023,yesterday,0 cm,10 cm,2/6,900 m (altitude),no info,0.25 km²,23,50 km,17,–,2.8 km,,,,,,closed,–,-,+41 (0)848 84 15 06,800/800 m,,62%,0/0 km,,+41 (0) 71 998 68 10,2262 m (altitude),0,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70 cm,160 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00 hr,16:30 hr,25.11.2023,01.04.2024,,from 38.50 CHF,,,from 45.- CHF,from 22.50 CHF,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alt St. Johann-Toggenburg,['Alt St. Johann – Eastern Switzerland / Liechtenstein'],https://snow.myswitzerland.com//snow_reports/alt-st-johann-toggenburg-204/#piste,"22.0/40.7 kmPistes, good",goodSlope condition,13/14Lifts open,,,03.12.2023,yesterday,0 cm,10 cm,2/6,900 m (altitude),no info,0.25 km²,23,50 km,17,–,2.8 km,890-1560 m (altitude),–,0.0/0.0 km,0.0/0.0 km,+41 (0)71 998 68 10,closed,–,-,+41 (0) 71 998 68 10,,,,,,,2262 m (altitude),0,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70 cm,,,,,,,,,,,,,,,,,,,,,,,,,160 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00 hr,16:30 hr,25.11.2023,01.04.2024,,from 38.50 CHF,,,from 45.- CHF,from 22.50 CHF,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melchsee-Frutt,['Melchsee-Frutt – Lucerne - Lake Lucerne Region'],https://snow.myswitzerland.com//snow_reports/melchsee-frutt-24/#piste,"21.7/36.0 kmPistes, no info",no infoSlope condition,9/16Lifts open,,,today,today,10 cm,10 cm,2/2,1080 m (altitude),good,0.83 km²,10,36 km,0,–,0.0 km,1900 m (altitude),–,0.0/0.0 km,0.0/0.0 km,041 669 70 70,closed,–,-,,860/860 m,,100%,7.97.9 km,,041 669 70 70,1744 m (altitude),1,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.12.2023,07.04.2024,,,,,,,,,,,,,,42.- CHF,,42.- CHF,20.- CHF,,,,,,,,,,,,,,55.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ovronnaz,['Ovronnaz – Valais'],https://snow.myswitzerland.com//snow_reports/ovronnaz-138/#piste,"20.9/30.0 kmPistes, good",goodSlope condition,4/7Lifts open,,,yesterday,yesterday,10 cm,15 cm,3/3,–,good,–,23,30 km,7,–,0.0 km,,,,,,closed,–,-,,,,,,,,,,,,,,160 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 hr,16:00 hr,02.11.2023,28.04.2024,,,,from 52.- CHF,,,,,,,,,,,,,from 35.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,from 58.- CHF,from 49.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stoos,['Stoos – Lucerne - Lake Lucerne Region'],https://snow.myswitzerland.com//snow_reports/stoos-19/#piste,"20.7/35.0 kmPistes, good",goodSlope condition,8/8Lifts open,,,2 days ago,2 days ago,0 cm,0 cm,0/0,,,0.09 km²,9,35 km,8,–,0.0 km,1300-1400 m (altitude),–,0.0/0.0 km,0.0/0.0 km,+41 (0)41 818 08 08,closed,–,-,+41 (0)41 818 08 08,0/400 m,,–,0/0 km,,+41 (0)41 818 08 08,1300 m (altitude),4,Good,,,,,,,,,,,,,,,,,,,,,,,60 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30 hr,16:30 hr,02.12.2023,07.04.2024,,,,,,,,,,,,,,48.- CHF,,41.- CHF,,,,,,,,,,,,,,,,,,54.- CHF,,,,,,,,,,,,,,,,,,,,28.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Tzoumaz - Savoleyres,['Verbier – Valais'],https://snow.myswitzerland.com//snow_reports/la-tzoumaz-savoleyres-332/#piste,"20.6/48.8 kmPistes, good",goodSlope condition,3/8Lifts open,,,today,today,9 cm,9 cm,1/4,–,no info,–,13,412 km,82,–,0.0 km,,,,,,,,,,0/854 m,–,0%,0/0 km,,,,,,,,50 cm,94 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:40 hr,19:30 hr,09.12.2023,14.04.2024,,,,,,,–,from 73.- CHF,from 62.- CHF,from 37.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wildhaus - Toggenburg,['Wildhaus – Eastern Switzerland / Liechtenstein'],https://snow.myswitzerland.com//snow_reports/wildhaus-toggenburg-32/#piste,"19.9/23.0 kmPistes, open from Sat",open from SatSlope condition,6/6Lifts open,,,03.12.2023,03.12.2023,0 cm,0 cm,2/2,1020 m (altitude),good,–,15,23 km,6,–,0.0 km,1000 m (altitude),–,0/0 km,4.0/4.0 km,,closed,–,-,,0/210 m,–,0%,0/0 km,,,1230 m (altitude),0,Passable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70 cm,,,,,100 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:15 hr,16:30 hr,09.12.2023,01.04.2024,,,,,,,,,,,,,,,,49.- CHF,29.- CHF,,,,,,,,,,,,,,,,,,,52.- CHF,,,,,,,,,,,,,,,,,,,58.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charmey.ch,['Charmey – Region of Fribourg'],https://snow.myswitzerland.com//snow_reports/charmeych-4/#piste,"19.9/30.0 kmPistes, good",goodSlope condition,6/6Lifts open,,,05.12.2023,05.12.2023,0 cm,0 cm,1/2,–,no info,13.00 km²,14,80 km,0,–,–,920-1050 m (altitude),–,0/4.0 km,0/0.0 km,+41 26 927 55 80,closed,–,-,+41 (0)26 927 55 20,0/450 m,–,–,0/0 km,,+41 (0)26 927 55 20,–,3,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:45 hr,16:45 hr,08.12.2023,24.03.2024,,,,,,,,,,,,,,38.- CHF,,,29.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.- CHF,,,44.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vercorin,['Vercorin – Valais'],https://snow.myswitzerland.com//snow_reports/vercorin-7/#piste,"19.1/35.9 kmPistes, good",goodSlope condition,6/9Lifts open,,,today,today,2 cm,6 cm,2/3,1330 m (altitude),good,0.01 km²,13,35 km,9,–,0.0 km,,,,,,closed,–,-,+41 (0)27 455 58 55,500/510 m,–,99%,0/0 km,,+41 (0)27 455 58 55,–,0,Closed,,,,110 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 hr,16:30 hr,08.12.2023,14.04.2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.- CHF,35.- CHF,,,,,,,,,,,,,,,,,,59.- CHF,53.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
